At frame 0, person 1 is located at coordinates [1470.79, 532.89] with a bounding box of width 124.34 and height 348.16.
 At frame 85, person 17 is located at coordinates [13.35, 621.56] with a bounding box of width 113.60 and height 265.95.
 At frame 85, person 9 is located at coordinates [238.70, 644.15] with a bounding box of width 36.19 and height 86.47.
 At frame 85, person 5 is located at coordinates [194.49, 639.94] with a bounding box of width 39.33 and height 87.75.
 At frame 85, person 18 is located at coordinates [-29.23, 635.55] with a bounding box of width 110.32 and height 276.09.
 At frame 85, person 7 is located at coordinates [355.67, 635.90] with a bounding box of width 29.75 and height 75.39.
 At frame 86, person 1 is located at coordinates [1136.41, 578.09] with a bounding box of width 165.07 and height 360.47.
 At frame 86, person 2 is located at coordinates [990.16, 549.85] with a bounding box of width 153.47 and height 367.12.
 At frame 86, person 3 is located at coordinates [1332.08, 585.25] with a bounding box of width 71.72 and height 171.89.
 At frame 86, person 17 is located at coordinates [21.54, 621.87] with a bounding box of width 112.39 and height 268.56.
 At frame 86, person 9 is located at coordinates [241.88, 643.70] with a bounding box of width 35.58 and height 84.86.
 At frame 86, person 5 is located at coordinates [193.25, 639.89] with a bounding box of width 37.11 and height 83.46.
 At frame 86, person 18 is located at coordinates [-23.12, 636.66] with a bounding box of width 111.06 and height 275.85.
 At frame 86, person 7 is located at coordinates [355.49, 635.56] with a bounding box of width 30.73 and height 77.38.
 At frame 87, person 1 is located at coordinates [1127.32, 578.50] with a bounding box of width 169.40 and height 362.94.
 At frame 87, person 2 is located at coordinates [981.48, 551.03] with a bounding box of width 156.92 and height 369.37.
 At frame 87, person 3 is located at coordinates [1334.18, 585.14] with a bounding box of width 71.79 and height 172.25.
 At frame 87, person 17 is located at coordinates [32.41, 621.45] with a bounding box of width 111.46 and height 267.15.
 At frame 87, person 9 is located at coordinates [244.37, 642.94] with a bounding box of width 35.35 and height 84.18.
 At frame 87, person 5 is located at coordinates [191.86, 640.18] with a bounding box of width 36.31 and height 82.39.
 At frame 87, person 18 is located at coordinates [-15.17, 639.06] with a bounding box of width 110.13 and height 271.72.
 At frame 87, person 7 is located at coordinates [353.94, 635.73] with a bounding box of width 31.46 and height 78.66.
 At frame 88, person 1 is located at coordinates [1115.01, 578.89] with a bounding box of width 169.30 and height 362.42.
 At frame 88, person 2 is located at coordinates [975.52, 552.93] with a bounding box of width 158.30 and height 368.16.
 At frame 88, person 3 is located at coordinates [1336.53, 586.55] with a bounding box of width 72.12 and height 172.38.
 At frame 88, person 17 is located at coordinates [39.21, 621.03] with a bounding box of width 111.86 and height 268.31.
 At frame 88, person 9 is located at coordinates [246.86, 642.36] with a bounding box of width 34.68 and height 82.73.
 At frame 88, person 5 is located at coordinates [189.62, 639.70] with a bounding box of width 36.05 and height 82.57.
 At frame 88, person 18 is located at coordinates [-9.24, 637.43] with a bounding box of width 111.15 and height 272.67.
 At frame 88, person 7 is located at coordinates [353.03, 636.96] with a bounding box of width 30.36 and height 76.25.
 

=====================================================

At frame 89, person 1 is located at coordinates [1105.34, 578.08] with a bounding box of width 169.18 and height 363.13.
 At frame 89, person 2 is located at coordinates [972.06, 553.64] with a bounding box of width 160.69 and height 368.26.
 At frame 89, person 3 is located at coordinates [1338.21, 585.60] with a bounding box of width 72.87 and height 174.77.
 At frame 89, person 17 is located at coordinates [46.87, 622.37] with a bounding box of width 111.30 and height 265.18.
 At frame 89, person 9 is located at coordinates [249.54, 642.74] with a bounding box of width 32.58 and height 78.05.
 At frame 89, person 5 is located at coordinates [189.03, 640.98] with a bounding box of width 33.67 and height 77.36.
 At frame 89, person 18 is located at coordinates [-8.08, 635.63] with a bounding box of width 113.08 and height 275.42.
 At frame 89, person 7 is located at coordinates [352.24, 637.15] with a bounding box of width 29.92 and height 75.27.
 At frame 90, person 1 is located at coordinates [1090.94, 576.54] with a bounding box of width 166.51 and height 364.58.
 At frame 90, person 2 is located at coordinates [965.01, 555.07] with a bounding box of width 163.08 and height 367.12.
 At frame 90, person 3 is located at coordinates [1339.62, 584.64] with a bounding box of width 73.82 and height 177.41.
 At frame 90, person 17 is located at coordinates [57.03, 623.21] with a bounding box of width 112.31 and height 265.12.
 At frame 90, person 9 is located at coordinates [251.08, 643.19] with a bounding box of width 35.04 and height 84.05.
 At frame 90, person 18 is located at coordinates [-5.94, 633.19] with a bounding box of width 115.17 and height 279.39.
 At frame 90, person 7 is located at coordinates [350.90, 636.63] with a bounding box of width 31.28 and height 79.01.
 At frame 91, person 1 is located at coordinates [1077.59, 574.45] with a bounding box of width 163.09 and height 367.78.
 At frame 91, person 2 is located at coordinates [963.14, 554.11] with a bounding box of width 168.82 and height 372.84.
 At frame 91, person 3 is located at coordinates [1342.58, 585.72] with a bounding box of width 73.88 and height 177.81.
 At frame 91, person 17 is located at coordinates [65.37, 625.01] with a bounding box of width 111.66 and height 262.13.
 At frame 91, person 9 is located at coordinates [251.72, 643.35] with a bounding box of width 34.30 and height 82.14.
 At frame 91, person 18 is located at coordinates [-0.86, 632.02] with a bounding box of width 115.69 and height 280.50.
 At frame 91, person 7 is located at coordinates [349.84, 637.02] with a bounding box of width 32.06 and height 80.96.
 At frame 92, person 1 is located at coordinates [1063.34, 573.92] with a bounding box of width 159.76 and height 370.45.
 At frame 92, person 2 is located at coordinates [960.22, 554.91] with a bounding box of width 170.00 and height 371.48.
 At frame 92, person 3 is located at coordinates [1344.93, 585.84] with a bounding box of width 73.67 and height 177.93.
 At frame 92, person 17 is located at coordinates [69.96, 625.42] with a bounding box of width 112.29 and height 262.15.
 At frame 92, person 9 is located at coordinates [253.68, 643.12] with a bounding box of width 33.30 and height 79.58.
 At frame 92, person 18 is located at coordinates [5.53, 629.25] with a bounding box of width 115.96 and height 282.63.
 At frame 92, person 7 is located at coordinates [349.36, 637.46] with a bounding box of width 31.37 and height 78.82.
 At frame 93, person 1 is located at coordinates [1053.31, 572.53] with a bounding box of width 155.56 and height 369.11.
 At frame 93, person 2 is located at coordinates [951.29, 554.02] with a bounding box of width 171.33 and height 373.86.
 At frame 93, person 3 is located at coordinates [1347.77, 584.41] with a bounding box of width 74.23 and height 179.71.
 At frame 93, person 17 is located at coordinates [72.59, 624.69] with a bounding box of width 113.42 and height 263.91.
 At frame 93, person 9 is located at coordinates [254.03, 643.34] with a bounding box of width 32.95 and height 78.61.
 At frame 93, person 18 is located at coordinates [11.54, 627.96] with a bounding box of width 115.43 and height 285.43.
 At frame 93, person 7 is located at coordinates [349.22, 637.34] with a bounding box of width 31.93 and height 80.29.
 At frame 94, person 1 is located at coordinates [1041.26, 571.39] with a bounding box of width 157.12 and height 377.38.
 At frame 94, person 2 is located at coordinates [946.21, 552.50] with a bounding box of width 173.33 and height 378.24.
 At frame 94, person 3 is located at coordinates [1350.78, 583.27] with a bounding box of width 75.09 and height 181.52.
 At frame 94, person 17 is located at coordinates [72.18, 623.84] with a bounding box of width 115.42 and height 266.90.
 At frame 94, person 9 is located at coordinates [254.66, 644.60] with a bounding box of width 34.38 and height 81.80.
 At frame 94, person 18 is located at coordinates [17.12, 624.28] with a bounding box of width 114.07 and height 287.30.
 At frame 94, person 7 is located at coordinates [348.87, 636.42] with a bounding box of width 32.76 and height 82.57.
 At frame 95, person 1 is located at coordinates [1027.58, 568.92] with a bounding box of width 159.19 and height 381.92.
 At frame 95, person 2 is located at coordinates [935.92, 548.42] with a bounding box of width 172.57 and height 381.62.
 At frame 95, person 3 is located at coordinates [1353.79, 582.55] with a bounding box of width 76.22 and height 183.35.
 At frame 95, person 17 is located at coordinates [75.04, 623.23] with a bounding box of width 116.14 and height 268.02.
 At frame 95, person 9 is located at coordinates [258.50, 644.77] with a bounding box of width 33.12 and height 78.92.
 At frame 95, person 18 is located at coordinates [22.74, 622.65] with a bounding box of width 111.36 and height 286.47.
 At frame 95, person 7 is located at coordinates [348.62, 636.36] with a bounding box of width 32.73 and height 82.84.
 

=====================================================

At frame 96, person 1 is located at coordinates [1016.87, 569.72] with a bounding box of width 161.21 and height 383.03.
 At frame 96, person 2 is located at coordinates [931.03, 547.15] with a bounding box of width 172.33 and height 384.90.
 At frame 96, person 3 is located at coordinates [1355.72, 582.27] with a bounding box of width 77.24 and height 185.17.
 At frame 96, person 17 is located at coordinates [83.15, 622.42] with a bounding box of width 114.51 and height 267.25.
 At frame 96, person 9 is located at coordinates [260.70, 645.43] with a bounding box of width 33.45 and height 80.15.
 At frame 96, person 18 is located at coordinates [31.37, 621.80] with a bounding box of width 109.70 and height 286.66.
 At frame 96, person 7 is located at coordinates [348.00, 636.34] with a bounding box of width 32.65 and height 82.92.
 At frame 97, person 1 is located at coordinates [1005.44, 572.07] with a bounding box of width 164.61 and height 384.26.
 At frame 97, person 2 is located at coordinates [923.77, 548.72] with a bounding box of width 166.00 and height 377.66.
 At frame 97, person 3 is located at coordinates [1356.67, 582.46] with a bounding box of width 77.04 and height 185.26.
 At frame 97, person 17 is located at coordinates [89.72, 621.25] with a bounding box of width 112.08 and height 265.75.
 At frame 97, person 9 is located at coordinates [262.26, 645.96] with a bounding box of width 34.31 and height 82.36.
