At frame 0, person 1 is located at coordinates [933.16, 258.45] with a bounding box of width 20.13 and height 53.59.
 At frame 416, person 175 is located at coordinates [132.49, 263.46] with a bounding box of width 26.30 and height 61.01.
 At frame 416, person 189 is located at coordinates [34.19, 263.74] with a bounding box of width 23.63 and height 60.37.
 At frame 416, person 193 is located at coordinates [1088.30, 229.01] with a bounding box of width 34.50 and height 91.82.
 At frame 416, person 190 is located at coordinates [1119.68, 226.00] with a bounding box of width 36.40 and height 93.64.
 At frame 416, person 198 is located at coordinates [864.19, 234.53] with a bounding box of width 22.18 and height 58.15.
 At frame 416, person 178 is located at coordinates [159.65, 261.35] with a bounding box of width 18.14 and height 43.66.
 At frame 417, person 163 is located at coordinates [741.02, 242.11] with a bounding box of width 28.49 and height 77.60.
 At frame 417, person 160 is located at coordinates [164.76, 254.08] with a bounding box of width 34.82 and height 90.17.
 At frame 417, person 170 is located at coordinates [56.52, 262.11] with a bounding box of width 35.79 and height 93.63.
 At frame 417, person 176 is located at coordinates [756.96, 239.32] with a bounding box of width 28.41 and height 82.22.
 At frame 417, person 179 is located at coordinates [36.21, 265.06] with a bounding box of width 28.55 and height 65.57.
 At frame 417, person 181 is located at coordinates [954.66, 225.11] with a bounding box of width 37.62 and height 96.01.
 At frame 417, person 187 is located at coordinates [914.67, 228.02] with a bounding box of width 26.31 and height 67.73.
 At frame 417, person 175 is located at coordinates [128.09, 264.74] with a bounding box of width 26.18 and height 60.58.
 At frame 417, person 189 is located at coordinates [27.70, 264.22] with a bounding box of width 22.57 and height 57.89.
 At frame 417, person 193 is located at coordinates [1096.25, 230.14] with a bounding box of width 34.80 and height 92.37.
 At frame 417, person 190 is located at coordinates [1127.15, 227.56] with a bounding box of width 36.82 and height 94.73.
 At frame 417, person 198 is located at coordinates [866.80, 235.71] with a bounding box of width 22.11 and height 58.17.
 

=====================================================

At frame 418, person 163 is located at coordinates [743.44, 242.61] with a bounding box of width 28.49 and height 77.93.
 At frame 418, person 160 is located at coordinates [162.29, 255.21] with a bounding box of width 30.69 and height 78.51.
 At frame 418, person 170 is located at coordinates [48.18, 260.63] with a bounding box of width 37.12 and height 96.63.
 At frame 418, person 176 is located at coordinates [758.96, 240.02] with a bounding box of width 28.69 and height 82.74.
 At frame 418, person 179 is located at coordinates [32.60, 264.04] with a bounding box of width 29.07 and height 66.70.
 At frame 418, person 181 is located at coordinates [957.55, 224.96] with a bounding box of width 38.40 and height 97.86.
 At frame 418, person 187 is located at coordinates [916.65, 228.52] with a bounding box of width 26.56 and height 68.51.
 At frame 418, person 175 is located at coordinates [124.55, 265.41] with a bounding box of width 26.05 and height 59.82.
 At frame 418, person 193 is located at coordinates [1101.72, 230.21] with a bounding box of width 35.08 and height 93.31.
 At frame 418, person 190 is located at coordinates [1131.76, 228.27] with a bounding box of width 37.66 and height 96.55.
 At frame 418, person 198 is located at coordinates [868.55, 234.18] with a bounding box of width 22.73 and height 59.94.
 At frame 419, person 163 is located at coordinates [745.89, 243.28] with a bounding box of width 29.17 and height 80.07.
 At frame 419, person 160 is located at coordinates [153.44, 250.82] with a bounding box of width 35.96 and height 91.26.
 At frame 419, person 170 is located at coordinates [39.07, 259.87] with a bounding box of width 38.40 and height 99.27.
 At frame 419, person 176 is located at coordinates [762.20, 240.86] with a bounding box of width 29.13 and height 83.88.
 At frame 419, person 179 is located at coordinates [25.79, 262.68] with a bounding box of width 31.12 and height 71.17.
 At frame 419, person 181 is located at coordinates [963.80, 224.53] with a bounding box of width 38.90 and height 99.11.
 At frame 419, person 187 is located at coordinates [920.30, 228.63] with a bounding box of width 27.66 and height 70.92.
 At frame 419, person 175 is located at coordinates [118.63, 264.67] with a bounding box of width 26.93 and height 61.86.
 At frame 419, person 193 is located at coordinates [1109.96, 230.63] with a bounding box of width 35.62 and height 94.79.
 At frame 419, person 190 is located at coordinates [1141.05, 229.02] with a bounding box of width 37.91 and height 97.51.
 At frame 419, person 198 is located at coordinates [873.35, 238.64] with a bounding box of width 21.50 and height 56.53.
 At frame 420, person 163 is located at coordinates [747.85, 243.25] with a bounding box of width 29.56 and height 81.14.
 At frame 420, person 160 is located at coordinates [148.03, 248.48] with a bounding box of width 38.22 and height 97.05.
 At frame 420, person 170 is located at coordinates [31.44, 260.72] with a bounding box of width 38.34 and height 98.72.
 At frame 420, person 176 is located at coordinates [764.49, 239.64] with a bounding box of width 30.11 and height 86.99.
 At frame 420, person 179 is located at coordinates [20.24, 262.07] with a bounding box of width 31.25 and height 70.86.
 At frame 420, person 181 is located at coordinates [968.32, 224.18] with a bounding box of width 40.00 and height 102.25.
 At frame 420, person 187 is located at coordinates [923.75, 228.95] with a bounding box of width 28.39 and height 72.21.
 At frame 420, person 175 is located at coordinates [114.71, 263.81] with a bounding box of width 27.68 and height 63.57.
 At frame 420, person 193 is located at coordinates [1117.44, 231.08] with a bounding box of width 36.00 and height 95.61.
 At frame 420, person 190 is located at coordinates [1148.73, 228.26] with a bounding box of width 39.38 and height 101.20.
 At frame 420, person 198 is located at coordinates [875.25, 238.42] with a bounding box of width 22.32 and height 58.75.
 At frame 420, person 201 is located at coordinates [58.13, 267.01] with a bounding box of width 20.37 and height 45.62.
 At frame 420, person 189 is located at coordinates [16.20, 262.86] with a bounding box of width 23.88 and height 61.16.
 At frame 421, person 163 is located at coordinates [749.80, 243.43] with a bounding box of width 30.23 and height 82.88.
 At frame 421, person 160 is located at coordinates [142.83, 247.72] with a bounding box of width 39.07 and height 99.37.
 At frame 421, person 170 is located at coordinates [23.97, 261.82] with a bounding box of width 38.78 and height 99.61.
 At frame 421, person 176 is located at coordinates [766.81, 239.55] with a bounding box of width 30.54 and height 88.16.
 At frame 421, person 181 is located at coordinates [972.88, 222.42] with a bounding box of width 40.65 and height 105.04.
 At frame 421, person 187 is located at coordinates [926.55, 228.89] with a bounding box of width 28.62 and height 72.49.
 At frame 421, person 175 is located at coordinates [110.94, 264.24] with a bounding box of width 27.25 and height 62.68.
 At frame 421, person 193 is located at coordinates [1123.95, 229.81] with a bounding box of width 36.94 and height 97.92.
 At frame 421, person 190 is located at coordinates [1155.41, 227.68] with a bounding box of width 39.73 and height 101.92.
 At frame 421, person 198 is located at coordinates [876.52, 237.08] with a bounding box of width 22.92 and height 60.50.
 At frame 421, person 201 is located at coordinates [56.08, 266.46] with a bounding box of width 20.18 and height 45.26.
 At frame 421, person 189 is located at coordinates [13.26, 261.04] with a bounding box of width 25.95 and height 66.19.
 At frame 422, person 163 is located at coordinates [752.79, 242.34] with a bounding box of width 30.49 and height 83.13.
 At frame 422, person 160 is located at coordinates [136.12, 246.97] with a bounding box of width 39.84 and height 102.21.
 At frame 422, person 170 is located at coordinates [12.84, 258.76] with a bounding box of width 40.86 and height 104.54.
 

=====================================================

At frame 422, person 176 is located at coordinates [770.21, 238.46] with a bounding box of width 30.90 and height 89.24.
 At frame 422, person 181 is located at coordinates [979.45, 220.13] with a bounding box of width 40.93 and height 106.94.
 At frame 422, person 187 is located at coordinates [930.61, 228.57] with a bounding box of width 28.71 and height 72.76.
 At frame 422, person 175 is located at coordinates [104.41, 262.74] with a bounding box of width 28.31 and height 65.13.
 At frame 422, person 193 is located at coordinates [1133.27, 228.37] with a bounding box of width 37.82 and height 100.30.
 At frame 422, person 190 is located at coordinates [1165.03, 225.72] with a bounding box of width 40.70 and height 104.25.
 At frame 422, person 198 is located at coordinates [878.77, 233.95] with a bounding box of width 24.09 and height 63.87.
 At frame 422, person 201 is located at coordinates [52.45, 266.74] with a bounding box of width 18.38 and height 41.20.
 At frame 422, person 189 is located at coordinates [6.97, 261.16] with a bounding box of width 26.63 and height 67.59.
 At frame 422, person 195 is located at coordinates [162.70, 262.27] with a bounding box of width 18.33 and height 44.74.
 At frame 423, person 163 is located at coordinates [755.17, 241.82] with a bounding box of width 31.06 and height 84.45.
 At frame 423, person 160 is located at coordinates [130.38, 245.94] with a bounding box of width 40.35 and height 104.02.
 At frame 423, person 170 is located at coordinates [4.58, 259.11] with a bounding box of width 41.39 and height 106.01.
 At frame 423, person 176 is located at coordinates [772.05, 238.04] with a bounding box of width 31.36 and height 90.78.
 At frame 423, person 181 is located at coordinates [984.47, 218.58] with a bounding box of width 41.18 and height 108.49.
 At frame 423, person 187 is located at coordinates [933.85, 228.36] with a bounding box of width 29.03 and height 73.42.
