At frame 0, person 1 is located at coordinates [887.57, 345.79] with a bounding box of width 37.89 and height 95.33.
 At frame 517, person 37 is located at coordinates [451.03, 342.76] with a bounding box of width 23.82 and height 54.24.
 At frame 517, person 36 is located at coordinates [269.98, 329.70] with a bounding box of width 32.00 and height 76.36.
 At frame 518, person 25 is located at coordinates [508.25, 340.87] with a bounding box of width 25.58 and height 58.06.
 At frame 518, person 37 is located at coordinates [447.44, 342.44] with a bounding box of width 24.22 and height 54.57.
 At frame 518, person 36 is located at coordinates [264.61, 329.57] with a bounding box of width 31.38 and height 74.89.
 At frame 519, person 25 is located at coordinates [507.27, 339.55] with a bounding box of width 26.09 and height 58.97.
 At frame 519, person 37 is located at coordinates [443.43, 340.96] with a bounding box of width 24.08 and height 54.30.
 At frame 519, person 36 is located at coordinates [260.13, 328.74] with a bounding box of width 30.69 and height 73.12.
 At frame 520, person 25 is located at coordinates [506.74, 338.47] with a bounding box of width 26.28 and height 59.30.
 At frame 520, person 37 is located at coordinates [440.33, 340.59] with a bounding box of width 22.74 and height 51.44.
 At frame 520, person 36 is located at coordinates [255.08, 327.84] with a bounding box of width 30.24 and height 72.02.
 At frame 521, person 25 is located at coordinates [505.60, 337.11] with a bounding box of width 27.16 and height 61.34.
 At frame 521, person 37 is located at coordinates [434.65, 338.46] with a bounding box of width 23.62 and height 53.50.
 At frame 521, person 36 is located at coordinates [248.41, 325.95] with a bounding box of width 30.74 and height 73.14.
 At frame 522, person 25 is located at coordinates [506.01, 336.22] with a bounding box of width 26.60 and height 60.57.
 At frame 522, person 37 is located at coordinates [430.47, 335.96] with a bounding box of width 24.44 and height 55.79.
 At frame 522, person 36 is located at coordinates [242.66, 324.08] with a bounding box of width 29.35 and height 69.67.
 At frame 523, person 25 is located at coordinates [505.43, 335.12] with a bounding box of width 26.78 and height 61.02.
 At frame 523, person 37 is located at coordinates [426.45, 334.25] with a bounding box of width 24.81 and height 56.65.
 At frame 523, person 36 is located at coordinates [236.35, 322.98] with a bounding box of width 29.97 and height 70.66.
 At frame 524, person 25 is located at coordinates [502.92, 332.97] with a bounding box of width 27.62 and height 63.10.
 At frame 524, person 37 is located at coordinates [423.05, 332.64] with a bounding box of width 22.76 and height 52.35.
 At frame 524, person 36 is located at coordinates [228.41, 320.84] with a bounding box of width 32.53 and height 76.48.
 At frame 525, person 25 is located at coordinates [500.84, 331.80] with a bounding box of width 28.32 and height 65.03.
 At frame 525, person 36 is located at coordinates [221.75, 319.29] with a bounding box of width 32.50 and height 75.98.
 At frame 526, person 25 is located at coordinates [499.31, 330.98] with a bounding box of width 28.56 and height 65.76.
 At frame 526, person 36 is located at coordinates [214.64, 318.51] with a bounding box of width 32.63 and height 76.12.
 At frame 527, person 25 is located at coordinates [498.32, 330.12] with a bounding box of width 29.14 and height 67.16.
 At frame 527, person 36 is located at coordinates [208.01, 317.09] with a bounding box of width 32.96 and height 76.92.
 At frame 528, person 25 is located at coordinates [497.24, 329.82] with a bounding box of width 29.68 and height 68.44.
 

=====================================================

At frame 528, person 36 is located at coordinates [201.30, 317.54] with a bounding box of width 32.73 and height 76.43.
 At frame 529, person 25 is located at coordinates [496.20, 329.73] with a bounding box of width 29.67 and height 68.53.
 At frame 529, person 36 is located at coordinates [193.57, 316.78] with a bounding box of width 34.27 and height 80.10.
 At frame 530, person 25 is located at coordinates [495.20, 329.72] with a bounding box of width 29.76 and height 68.91.
 At frame 530, person 36 is located at coordinates [186.73, 316.51] with a bounding box of width 34.93 and height 81.84.
 At frame 531, person 25 is located at coordinates [494.66, 330.90] with a bounding box of width 29.41 and height 68.26.
 At frame 531, person 36 is located at coordinates [179.53, 316.05] with a bounding box of width 35.69 and height 84.02.
 At frame 532, person 25 is located at coordinates [493.98, 331.77] with a bounding box of width 29.14 and height 67.59.
 At frame 532, person 36 is located at coordinates [172.46, 316.66] with a bounding box of width 34.60 and height 81.39.
 At frame 533, person 25 is located at coordinates [493.46, 331.93] with a bounding box of width 29.24 and height 67.70.
 At frame 533, person 36 is located at coordinates [165.43, 316.94] with a bounding box of width 33.55 and height 78.34.
 At frame 534, person 25 is located at coordinates [493.15, 331.22] with a bounding box of width 29.58 and height 68.50.
 At frame 534, person 36 is located at coordinates [156.73, 315.29] with a bounding box of width 37.70 and height 87.81.
 At frame 535, person 25 is located at coordinates [493.62, 330.76] with a bounding box of width 28.58 and height 66.07.
 At frame 535, person 36 is located at coordinates [147.41, 313.95] with a bounding box of width 41.37 and height 96.79.
 At frame 536, person 25 is located at coordinates [493.04, 328.83] with a bounding box of width 28.62 and height 65.90.
 At frame 536, person 36 is located at coordinates [140.45, 313.24] with a bounding box of width 41.28 and height 97.03.
 At frame 537, person 25 is located at coordinates [492.52, 327.34] with a bounding box of width 28.51 and height 65.05.
 At frame 537, person 36 is located at coordinates [129.46, 310.71] with a bounding box of width 47.78 and height 112.98.
 At frame 538, person 25 is located at coordinates [491.29, 326.01] with a bounding box of width 29.02 and height 65.51.
 At frame 538, person 36 is located at coordinates [121.79, 309.02] with a bounding box of width 47.09 and height 112.10.
 At frame 539, person 25 is located at coordinates [490.14, 324.17] with a bounding box of width 29.86 and height 66.85.
 At frame 539, person 36 is located at coordinates [114.43, 308.35] with a bounding box of width 47.69 and height 114.14.
 At frame 540, person 25 is located at coordinates [488.81, 322.92] with a bounding box of width 30.47 and height 67.74.
 At frame 540, person 36 is located at coordinates [107.06, 307.17] with a bounding box of width 45.64 and height 109.20.
 At frame 541, person 25 is located at coordinates [487.82, 322.08] with a bounding box of width 31.71 and height 70.01.
 At frame 541, person 36 is located at coordinates [98.23, 306.36] with a bounding box of width 44.90 and height 107.46.
 At frame 542, person 25 is located at coordinates [487.26, 321.79] with a bounding box of width 31.45 and height 68.94.
 At frame 542, person 36 is located at coordinates [89.16, 304.15] with a bounding box of width 45.61 and height 109.06.
 At frame 543, person 25 is located at coordinates [487.16, 321.72] with a bounding box of width 30.01 and height 65.38.
 At frame 543, person 36 is located at coordinates [79.95, 303.15] with a bounding box of width 47.26 and height 113.46.
 At frame 544, person 25 is located at coordinates [485.91, 320.55] with a bounding box of width 30.75 and height 66.78.
 At frame 544, person 36 is located at coordinates [70.48, 300.70] with a bounding box of width 49.20 and height 118.52.
 At frame 545, person 25 is located at coordinates [485.26, 319.55] with a bounding box of width 31.07 and height 67.29.
 At frame 545, person 36 is located at coordinates [59.62, 298.82] with a bounding box of width 52.13 and height 125.73.
 At frame 546, person 25 is located at coordinates [484.38, 318.62] with a bounding box of width 32.11 and height 69.43.
 At frame 546, person 36 is located at coordinates [50.72, 297.93] with a bounding box of width 51.97 and height 125.50.
 At frame 546, person 42 is located at coordinates [865.36, 336.85] with a bounding box of width 18.59 and height 42.75.
 At frame 547, person 25 is located at coordinates [482.73, 317.90] with a bounding box of width 33.26 and height 71.77.
 At frame 547, person 36 is located at coordinates [40.54, 296.48] with a bounding box of width 52.77 and height 127.94.
 At frame 547, person 42 is located at coordinates [867.02, 336.44] with a bounding box of width 20.49 and height 47.16.
 At frame 548, person 25 is located at coordinates [481.09, 317.66] with a bounding box of width 34.60 and height 74.58.
 At frame 548, person 36 is located at coordinates [29.97, 293.68] with a bounding box of width 52.11 and height 126.52.
 At frame 548, person 42 is located at coordinates [870.69, 336.73] with a bounding box of width 20.19 and height 46.54.
 At frame 549, person 25 is located at coordinates [479.81, 317.20] with a bounding box of width 35.69 and height 76.79.
 At frame 549, person 36 is located at coordinates [20.73, 291.47] with a bounding box of width 52.05 and height 127.01.
 At frame 549, person 42 is located at coordinates [874.17, 337.30] with a bounding box of width 19.93 and height 46.12.
 At frame 550, person 25 is located at coordinates [479.06, 316.86] with a bounding box of width 36.30 and height 78.01.
 At frame 550, person 36 is located at coordinates [8.44, 289.42] with a bounding box of width 54.69 and height 133.97.
 At frame 550, person 42 is located at coordinates [876.73, 336.85] with a bounding box of width 21.07 and height 48.90.
 

=====================================================

At frame 551, person 25 is located at coordinates [477.32, 315.99] with a bounding box of width 37.56 and height 80.74.
 At frame 551, person 36 is located at coordinates [-3.57, 288.20] with a bounding box of width 56.16 and height 137.42.
 At frame 551, person 42 is located at coordinates [879.98, 337.29] with a bounding box of width 20.64 and height 48.22.
 At frame 552, person 25 is located at coordinates [476.97, 316.24] with a bounding box of width 37.46 and height 80.63.
 At frame 552, person 36 is located at coordinates [-14.04, 288.24] with a bounding box of width 54.87 and height 134.79.
