At frame 0, person 1 is located at coordinates [775.66, 222.93] with a bounding box of width 40.26 and height 108.65.
 At frame 172, person 44 is located at coordinates [782.89, 238.08] with a bounding box of width 13.29 and height 33.63.
 At frame 172, person 19 is located at coordinates [194.45, 213.48] with a bounding box of width 36.19 and height 98.59.
 At frame 172, person 32 is located at coordinates [819.48, 239.73] with a bounding box of width 11.19 and height 28.16.
 At frame 172, person 56 is located at coordinates [1160.42, 238.53] with a bounding box of width 36.69 and height 101.93.
 At frame 172, person 52 is located at coordinates [158.03, 215.25] with a bounding box of width 21.28 and height 56.27.
 At frame 173, person 12 is located at coordinates [348.61, 234.34] with a bounding box of width 26.08 and height 67.42.
 At frame 173, person 22 is located at coordinates [450.83, 231.56] with a bounding box of width 23.40 and height 58.64.
 At frame 173, person 24 is located at coordinates [218.66, 196.58] with a bounding box of width 51.37 and height 126.11.
 At frame 173, person 9 is located at coordinates [499.80, 234.29] with a bounding box of width 16.83 and height 42.93.
 At frame 173, person 29 is located at coordinates [181.10, 214.48] with a bounding box of width 25.21 and height 65.33.
 At frame 173, person 13 is located at coordinates [367.52, 238.41] with a bounding box of width 23.09 and height 62.53.
 At frame 173, person 36 is located at coordinates [883.33, 238.63] with a bounding box of width 23.20 and height 59.65.
 At frame 173, person 41 is located at coordinates [899.73, 241.61] with a bounding box of width 23.50 and height 60.48.
 At frame 173, person 45 is located at coordinates [621.90, 230.46] with a bounding box of width 17.02 and height 43.89.
 At frame 173, person 18 is located at coordinates [527.97, 234.21] with a bounding box of width 28.83 and height 65.07.
 At frame 173, person 47 is located at coordinates [165.33, 219.88] with a bounding box of width 23.51 and height 55.43.
 At frame 173, person 48 is located at coordinates [1006.10, 236.78] with a bounding box of width 22.87 and height 62.10.
 At frame 173, person 43 is located at coordinates [536.31, 233.11] with a bounding box of width 28.07 and height 68.26.
 At frame 173, person 46 is located at coordinates [876.21, 235.34] with a bounding box of width 31.36 and height 66.04.
 At frame 173, person 11 is located at coordinates [521.07, 239.46] with a bounding box of width 23.74 and height 59.80.
 At frame 173, person 44 is located at coordinates [784.33, 236.55] with a bounding box of width 13.35 and height 33.88.
 At frame 173, person 19 is located at coordinates [190.78, 212.52] with a bounding box of width 37.47 and height 101.91.
 At frame 173, person 32 is located at coordinates [818.48, 238.98] with a bounding box of width 11.42 and height 29.00.
 At frame 173, person 56 is located at coordinates [1163.98, 238.15] with a bounding box of width 29.74 and height 82.44.
 At frame 173, person 52 is located at coordinates [154.29, 215.14] with a bounding box of width 21.70 and height 57.89.
 At frame 174, person 12 is located at coordinates [348.48, 235.03] with a bounding box of width 26.09 and height 67.29.
 At frame 174, person 22 is located at coordinates [450.73, 229.96] with a bounding box of width 24.11 and height 60.80.
 At frame 174, person 24 is located at coordinates [218.97, 197.22] with a bounding box of width 51.55 and height 126.24.
 At frame 174, person 9 is located at coordinates [499.68, 234.91] with a bounding box of width 16.73 and height 42.57.
 At frame 174, person 29 is located at coordinates [182.10, 214.84] with a bounding box of width 26.00 and height 67.99.
 At frame 174, person 13 is located at coordinates [367.69, 240.63] with a bounding box of width 22.35 and height 60.58.
 At frame 174, person 36 is located at coordinates [883.14, 239.05] with a bounding box of width 22.22 and height 57.23.
 At frame 174, person 41 is located at coordinates [901.30, 243.23] with a bounding box of width 22.73 and height 58.74.
 

=====================================================

At frame 174, person 45 is located at coordinates [622.39, 230.69] with a bounding box of width 17.11 and height 44.27.
 At frame 174, person 18 is located at coordinates [527.79, 233.43] with a bounding box of width 28.66 and height 65.31.
 At frame 174, person 47 is located at coordinates [166.43, 220.57] with a bounding box of width 23.84 and height 56.51.
 At frame 174, person 48 is located at coordinates [1006.84, 236.89] with a bounding box of width 23.04 and height 62.05.
 At frame 174, person 43 is located at coordinates [535.67, 232.33] with a bounding box of width 29.12 and height 69.51.
 At frame 174, person 46 is located at coordinates [881.44, 235.84] with a bounding box of width 32.52 and height 68.74.
 At frame 174, person 11 is located at coordinates [520.42, 240.70] with a bounding box of width 23.83 and height 60.00.
 At frame 174, person 44 is located at coordinates [784.91, 236.63] with a bounding box of width 13.28 and height 33.78.
 At frame 174, person 19 is located at coordinates [188.53, 212.63] with a bounding box of width 37.86 and height 102.86.
 At frame 174, person 32 is located at coordinates [818.16, 239.07] with a bounding box of width 11.39 and height 29.11.
 At frame 174, person 56 is located at coordinates [1165.12, 239.16] with a bounding box of width 28.55 and height 78.89.
 At frame 174, person 52 is located at coordinates [151.11, 214.52] with a bounding box of width 22.82 and height 61.14.
 At frame 174, person 57 is located at coordinates [446.19, 228.76] with a bounding box of width 21.58 and height 61.70.
 At frame 174, person 40 is located at coordinates [871.20, 236.70] with a bounding box of width 17.37 and height 45.10.
 At frame 175, person 12 is located at coordinates [347.92, 234.57] with a bounding box of width 26.32 and height 67.83.
 At frame 175, person 22 is located at coordinates [450.69, 229.41] with a bounding box of width 24.37 and height 61.64.
 At frame 175, person 24 is located at coordinates [219.51, 197.55] with a bounding box of width 51.95 and height 126.57.
 At frame 175, person 9 is located at coordinates [499.59, 235.20] with a bounding box of width 16.79 and height 42.65.
 At frame 175, person 29 is located at coordinates [181.80, 215.54] with a bounding box of width 25.55 and height 67.49.
 At frame 175, person 13 is located at coordinates [367.75, 242.20] with a bounding box of width 21.71 and height 58.89.
 At frame 175, person 36 is located at coordinates [883.39, 241.38] with a bounding box of width 18.74 and height 48.37.
 At frame 175, person 41 is located at coordinates [902.22, 244.73] with a bounding box of width 22.65 and height 58.89.
 At frame 175, person 45 is located at coordinates [622.55, 230.77] with a bounding box of width 17.17 and height 44.60.
 At frame 175, person 18 is located at coordinates [527.77, 233.02] with a bounding box of width 28.52 and height 65.60.
 At frame 175, person 47 is located at coordinates [168.29, 222.07] with a bounding box of width 22.57 and height 53.59.
 At frame 175, person 48 is located at coordinates [1008.07, 237.22] with a bounding box of width 22.72 and height 60.87.
 At frame 175, person 43 is located at coordinates [535.25, 231.93] with a bounding box of width 29.81 and height 70.17.
 At frame 175, person 46 is located at coordinates [887.87, 237.66] with a bounding box of width 32.10 and height 68.36.
 At frame 175, person 11 is located at coordinates [522.53, 237.04] with a bounding box of width 24.74 and height 62.68.
 At frame 175, person 44 is located at coordinates [785.48, 236.85] with a bounding box of width 13.31 and height 33.94.
 At frame 175, person 19 is located at coordinates [186.27, 213.05] with a bounding box of width 38.08 and height 102.80.
 At frame 175, person 32 is located at coordinates [818.54, 239.68] with a bounding box of width 11.14 and height 28.57.
 At frame 175, person 56 is located at coordinates [1166.52, 239.50] with a bounding box of width 26.92 and height 74.12.
 At frame 175, person 52 is located at coordinates [148.37, 214.77] with a bounding box of width 22.71 and height 60.82.
 At frame 175, person 57 is located at coordinates [446.01, 228.83] with a bounding box of width 21.68 and height 61.83.
 At frame 175, person 40 is located at coordinates [870.95, 237.09] with a bounding box of width 17.56 and height 45.57.
 At frame 176, person 12 is located at coordinates [347.61, 233.80] with a bounding box of width 26.62 and height 68.81.
 At frame 176, person 24 is located at coordinates [219.21, 199.13] with a bounding box of width 51.74 and height 125.42.
 At frame 176, person 9 is located at coordinates [499.26, 235.10] with a bounding box of width 17.03 and height 43.10.
 At frame 176, person 29 is located at coordinates [183.28, 216.66] with a bounding box of width 23.22 and height 61.45.
 At frame 176, person 13 is located at coordinates [367.21, 244.53] with a bounding box of width 21.02 and height 56.70.
 At frame 176, person 36 is located at coordinates [882.57, 243.62] with a bounding box of width 16.60 and height 42.62.
 At frame 176, person 41 is located at coordinates [904.14, 244.60] with a bounding box of width 21.06 and height 54.75.
 At frame 176, person 45 is located at coordinates [622.27, 231.17] with a bounding box of width 17.09 and height 44.53.
 At frame 176, person 18 is located at coordinates [527.36, 232.67] with a bounding box of width 27.34 and height 63.36.
 At frame 176, person 47 is located at coordinates [169.14, 222.03] with a bounding box of width 22.28 and height 53.07.
 At frame 176, person 48 is located at coordinates [1008.60, 237.73] with a bounding box of width 22.41 and height 59.64.
 At frame 176, person 43 is located at coordinates [534.08, 231.10] with a bounding box of width 30.89 and height 71.74.
 At frame 176, person 11 is located at coordinates [521.76, 236.20] with a bounding box of width 25.24 and height 64.07.
 At frame 176, person 44 is located at coordinates [785.59, 236.92] with a bounding box of width 13.50 and height 34.59.
 

=====================================================

At frame 176, person 19 is located at coordinates [183.92, 213.30] with a bounding box of width 38.18 and height 102.83.
 At frame 176, person 32 is located at coordinates [819.15, 240.20] with a bounding box of width 10.89 and height 27.95.
